order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders
ORD-00556,2025-10-22,2025,Q4,10,Europe,Netherlands,Electronics,Monitor Ultra,Consumer,12052.99,6178.2,958.01,768.65,7904.87,4148.11,0.3442,9
ORD-00557,2025-08-25,2025,Q3,8,Asia,Thailand,Accessories,Keyboard Pro,Consumer,4033.52,2000.23,300.38,169.33,2469.95,1563.57,0.3876,4
ORD-00558,2025-12-22,2025,Q4,12,North America,Canada,Accessories,USB Hub,Consumer,10564.93,5254.03,846.13,656.94,6757.09,3807.84,0.3604,12
ORD-00559,2025-10-21,2025,Q4,10,Asia,India,Accessories,USB Hub,Consumer,1915.98,1004.97,132.66,99.96,1237.6,678.38,0.3541,10
ORD-00560,2025-02-25,2025,Q1,2,North America,Mexico,Accessories,USB Hub,SMB,11822.81,5747.64,786.55,522.18,7056.37,4766.44,0.4032,10
ORD-00561,2025-11-22,2025,Q4,11,Europe,France,Furniture,Storage Cabinet,Consumer,4726.8,2559.83,347.02,218.24,3125.08,1601.71,0.3389,15
ORD-00562,2025-06-12,2025,Q2,6,Asia,Thailand,Software,CRM Enterprise,Consumer,14747.41,7586.46,924.35,593.49,9104.3,5643.12,0.3827,9
ORD-00563,2025-07-26,2025,Q3,7,Europe,Italy,Electronics,Tablet Air,Consumer,14534.54,6977.81,1730.21,1008.13,9716.15,4818.4,0.3315,2
ORD-00564,2025-05-25,2025,Q2,5,Europe,France,Accessories,Webcam HD,Consumer,5112.85,2649.88,365.3,288.13,3303.3,1809.54,0.3539,11
ORD-00565,2025-03-30,2025,Q1,3,Asia,Japan,Furniture,Storage Cabinet,SMB,15215.35,7538.09,1368.22,914.47,9820.78,5394.57,0.3545,3
ORD-00566,2025-01-06,2025,Q1,1,Europe,Germany,Furniture,Storage Cabinet,Consumer,6832.66,3956.26,427.31,404.95,4788.53,2044.13,0.2992,7
ORD-00567,2025-08-22,2025,Q3,8,North America,Mexico,Accessories,Keyboard Pro,SMB,9463.82,5065.08,695.6,479.43,6240.12,3223.7,0.3406,3
ORD-00568,2025-08-06,2025,Q3,8,North America,USA,Accessories,Keyboard Pro,Consumer,7775.07,4051.46,593.9,396.6,5041.96,2733.11,0.3515,1
ORD-00569,2025-10-18,2025,Q4,10,Asia,Singapore,Electronics,Monitor Ultra,Consumer,1660.92,918.52,125.88,109.26,1153.66,507.26,0.3054,13
ORD-00570,2025-05-24,2025,Q2,5,Asia,Thailand,Electronics,Laptop Pro,Enterprise,13230.99,7332.2,1175.07,560.23,9067.5,4163.48,0.3147,11
ORD-00571,2025-10-04,2025,Q4,10,North America,Canada,Electronics,Tablet Air,Consumer,11788.64,6211.28,888.63,637.49,7737.4,4051.24,0.3437,12
ORD-00572,2025-06-19,2025,Q2,6,Asia,Singapore,Software,Security Pro,Enterprise,1822.01,1042.71,150.28,112.62,1305.62,516.4,0.2834,10
ORD-00573,2025-05-14,2025,Q2,5,Europe,Spain,Furniture,Office Desk,Consumer,14860.29,8334.98,1169.94,722.28,10227.2,4633.09,0.3118,2
ORD-00574,2025-03-06,2025,Q1,3,North America,USA,Software,Security Pro,Enterprise,16972.32,8613.82,1149.17,1056.41,10819.4,6152.92,0.3625,10
ORD-00575,2025-03-31,2025,Q1,3,North America,Mexico,Furniture,Storage Cabinet,SMB,14656.43,7417.99,1187.51,799.47,9404.97,5251.46,0.3583,13
ORD-00576,2025-09-28,2025,Q3,9,Europe,Italy,Electronics,Smartphone X,Consumer,14042.16,6956.7,1629.76,980.25,9566.7,4475.46,0.3187,13
ORD-00577,2025-07-16,2025,Q3,7,Europe,Spain,Furniture,Ergonomic Chair,Consumer,11148.24,5735.85,1369.73,698.6,7804.18,3344.06,0.3,2
ORD-00578,2025-01-27,2025,Q1,1,Europe,Spain,Accessories,Webcam HD,SMB,8887.03,5108.49,779.16,417.78,6305.43,2581.6,0.2905,11
ORD-00579,2025-12-28,2025,Q4,12,Asia,South Korea,Software,Cloud Platform,Consumer,13119.03,6312.7,1152.07,701.4,8166.17,4952.86,0.3775,11
ORD-00580,2025-06-11,2025,Q2,6,North America,Mexico,Electronics,Laptop Pro,Consumer,9742.65,5608.05,710.76,658.03,6976.84,2765.81,0.2839,14
ORD-00581,2025-05-20,2025,Q2,5,Asia,Singapore,Software,Analytics Suite,SMB,11985.57,6221.9,997.13,748.77,7967.8,4017.77,0.3352,12
ORD-00582,2025-12-11,2025,Q4,12,North America,USA,Software,Cloud Platform,SMB,10128.46,5543.1,860.42,408.77,6812.3,3316.16,0.3274,2
ORD-00583,2025-09-26,2025,Q3,9,Europe,Spain,Software,Cloud Platform,Consumer,4607.81,2300.71,433.6,197.02,2931.34,1676.47,0.3638,10
ORD-00584,2025-12-03,2025,Q4,12,Europe,Netherlands,Electronics,Laptop Pro,Enterprise,23253.11,11463.57,1853.08,1557.89,14874.53,8378.57,0.3603,10
ORD-00585,2025-04-05,2025,Q2,4,Europe,France,Software,Security Pro,SMB,12092.31,5895.87,890.03,844.74,7630.64,4461.68,0.369,13
ORD-00586,2025-08-07,2025,Q3,8,North America,Mexico,Software,Security Pro,Enterprise,21277.09,10802.99,1316.45,1099.13,13218.56,8058.52,0.3787,1
ORD-00587,2025-05-13,2025,Q2,5,Asia,Japan,Accessories,Wireless Mouse,SMB,17641.94,8822.15,1266.32,1047.31,11135.78,6506.16,0.3688,2
ORD-00588,2025-03-15,2025,Q1,3,North America,Canada,Furniture,Office Desk,SMB,13047.97,6397.79,811.42,745.57,7954.78,5093.19,0.3903,5
ORD-00589,2025-08-17,2025,Q3,8,Europe,Spain,Furniture,Office Desk,Enterprise,18246.21,9244.33,2290.86,1225.02,12760.21,5486.0,0.3007,10
ORD-00590,2025-01-02,2025,Q1,1,North America,Mexico,Accessories,Webcam HD,SMB,7628.08,4216.63,643.57,321.17,5181.36,2446.72,0.3208,4
ORD-00591,2025-01-02,2025,Q1,1,Asia,South Korea,Electronics,Tablet Air,SMB,12463.94,6482.02,984.25,857.08,8323.35,4140.59,0.3322,2
ORD-00592,2025-07-07,2025,Q3,7,North America,Canada,Electronics,Monitor Ultra,SMB,11871.59,5908.04,726.3,611.68,7246.02,4625.57,0.3896,4
ORD-00593,2025-06-03,2025,Q2,6,North America,Canada,Electronics,Tablet Air,SMB,2076.61,1128.18,170.41,91.78,1390.37,686.24,0.3305,4
ORD-00594,2025-01-13,2025,Q1,1,North America,Mexico,Furniture,Storage Cabinet,SMB,1696.07,905.8,117.42,95.01,1118.23,577.84,0.3407,14
ORD-00595,2025-08-19,2025,Q3,8,Europe,Germany,Software,Analytics Suite,SMB,14307.35,6928.78,1409.21,918.72,9256.71,5050.63,0.353,11
ORD-00596,2025-09-25,2025,Q3,9,Asia,Thailand,Furniture,Ergonomic Chair,Enterprise,1862.51,920.37,148.28,100.83,1169.49,693.02,0.3721,15
ORD-00597,2025-11-13,2025,Q4,11,Europe,France,Furniture,Office Desk,Enterprise,17412.46,9933.22,1473.48,747.32,12154.02,5258.44,0.302,10
ORD-00598,2025-03-29,2025,Q1,3,North America,USA,Electronics,Laptop Pro,SMB,10952.61,5931.53,677.89,504.69,7114.11,3838.5,0.3505,6
ORD-00599,2025-12-14,2025,Q4,12,Asia,Singapore,Electronics,Smartphone X,SMB,15153.83,8475.69,1256.66,875.78,10608.13,4545.7,0.3,6
ORD-00600,2025-02-02,2025,Q1,2,Europe,Italy,Furniture,Storage Cabinet,Enterprise,19073.32,10210.73,1395.4,1292.6,12898.73,6174.59,0.3237,1
ORD-00601,2025-03-10,2025,Q1,3,Europe,Netherlands,Accessories,Keyboard Pro,Enterprise,23858.26,11644.56,1436.67,1617.21,14698.43,9159.83,0.3839,12
ORD-00602,2025-11-30,2025,Q4,11,North America,Canada,Accessories,Webcam HD,Consumer,2339.94,1156.65,159.42,125.22,1441.29,898.65,0.3841,4
ORD-00603,2025-03-31,2025,Q1,3,North America,Mexico,Electronics,Smartphone X,Consumer,7748.37,4455.54,610.69,491.85,5558.08,2190.29,0.2827,6
ORD-00604,2025-08-03,2025,Q3,8,Europe,Netherlands,Furniture,Ergonomic Chair,Enterprise,26650.35,15395.35,3245.48,1755.78,20396.6,6253.75,0.2347,9
ORD-00605,2025-09-17,2025,Q3,9,Europe,Spain,Furniture,Conference Table,Enterprise,5956.07,3333.38,743.7,411.31,4488.39,1467.68,0.2464,8
ORD-00606,2025-09-12,2025,Q3,9,Europe,France,Electronics,Laptop Pro,Consumer,5780.8,2895.94,605.19,338.2,3839.33,1941.47,0.3358,15
ORD-00607,2025-08-21,2025,Q3,8,Europe,Germany,Electronics,Smartphone X,Enterprise,21401.34,11310.74,2105.83,1430.73,14847.3,6554.04,0.3062,12
ORD-00608,2025-08-16,2025,Q3,8,North America,Mexico,Software,CRM Enterprise,Enterprise,20398.96,11624.09,1364.73,883.36,13872.18,6526.79,0.32,4
ORD-00609,2025-02-20,2025,Q1,2,Europe,Spain,Furniture,Storage Cabinet,Enterprise,2819.13,1518.13,173.74,149.63,1841.5,977.63,0.3468,4
ORD-00610,2025-11-09,2025,Q4,11,Asia,Japan,Accessories,USB Hub,Enterprise,12847.02,6416.0,909.03,617.82,7942.85,4904.17,0.3817,6
ORD-00611,2025-03-07,2025,Q1,3,Europe,Netherlands,Electronics,Tablet Air,Enterprise,3799.95,2000.88,275.67,238.68,2515.23,1284.72,0.3381,4
ORD-00612,2025-06-01,2025,Q2,6,North America,USA,Furniture,Ergonomic Chair,Enterprise,11645.27,6197.34,999.93,541.43,7738.7,3906.57,0.3355,8
ORD-00613,2025-08-25,2025,Q3,8,Asia,India,Accessories,Keyboard Pro,Enterprise,9442.42,5079.52,819.17,545.33,6444.03,2998.4,0.3175,3
ORD-00614,2025-10-21,2025,Q4,10,Europe,Spain,Electronics,Laptop Pro,SMB,13362.49,7087.75,972.4,692.57,8752.73,4609.76,0.345,13
ORD-00615,2025-12-23,2025,Q4,12,Europe,Spain,Accessories,Keyboard Pro,Enterprise,15476.51,7447.95,1268.36,1060.11,9776.42,5700.09,0.3683,3
ORD-00616,2025-07-03,2025,Q3,7,Asia,Japan,Electronics,Laptop Pro,SMB,12241.22,6073.85,903.14,699.11,7676.1,4565.12,0.3729,10
ORD-00617,2025-01-13,2025,Q1,1,Asia,South Korea,Furniture,Storage Cabinet,Enterprise,21515.31,11124.32,1590.6,1269.45,13984.37,7530.94,0.35,14
ORD-00618,2025-11-18,2025,Q4,11,Europe,Spain,Software,Analytics Suite,SMB,8010.7,4061.26,708.01,450.79,5220.05,2790.65,0.3484,13
ORD-00619,2025-04-17,2025,Q2,4,North America,USA,Software,Analytics Suite,Consumer,14207.17,7777.93,1230.9,615.58,9624.42,4582.76,0.3226,6
ORD-00620,2025-08-27,2025,Q3,8,North America,USA,Software,Security Pro,Enterprise,17817.31,9808.2,1368.77,1126.18,12303.16,5514.15,0.3095,3
ORD-00621,2025-06-21,2025,Q2,6,Europe,Netherlands,Electronics,Monitor Ultra,Consumer,14117.65,7595.46,1253.27,653.56,9502.29,4615.36,0.3269,12
ORD-00622,2025-04-26,2025,Q2,4,Asia,Singapore,Software,CRM Enterprise,SMB,1547.6,800.55,113.86,85.19,999.59,548.01,0.3541,14
ORD-00623,2025-03-04,2025,Q1,3,Asia,Thailand,Software,CRM Enterprise,Consumer,5838.11,3195.38,471.7,404.83,4071.91,1766.21,0.3025,15
ORD-00624,2025-02-03,2025,Q1,2,Europe,Spain,Electronics,Laptop Pro,SMB,16224.26,8255.51,1439.07,702.2,10396.78,5827.48,0.3592,5
ORD-00625,2025-02-27,2025,Q1,2,North America,USA,Accessories,Keyboard Pro,Enterprise,14489.95,7864.09,996.84,1001.07,9862.0,4627.95,0.3194,9
ORD-00626,2025-03-09,2025,Q1,3,Asia,Singapore,Accessories,Webcam HD,Consumer,9847.92,5014.09,609.47,651.48,6275.04,3572.89,0.3628,4
ORD-00627,2025-09-24,2025,Q3,9,North America,Canada,Accessories,USB Hub,Consumer,9867.74,5058.51,767.72,601.0,6427.23,3440.51,0.3487,14
ORD-00628,2025-10-08,2025,Q4,10,Asia,South Korea,Software,Cloud Platform,SMB,3588.23,1815.65,267.42,248.02,2331.09,1257.14,0.3504,13
ORD-00629,2025-01-25,2025,Q1,1,Europe,Italy,Software,CRM Enterprise,Enterprise,17046.25,8456.29,1296.53,775.07,10527.88,6518.37,0.3824,3
ORD-00630,2025-12-29,2025,Q4,12,North America,Mexico,Furniture,Ergonomic Chair,Enterprise,3951.54,2289.43,305.2,210.33,2804.96,1146.58,0.2902,6
ORD-00631,2025-04-05,2025,Q2,4,Europe,Netherlands,Electronics,Tablet Air,SMB,3174.23,1665.97,283.34,177.79,2127.1,1047.13,0.3299,2
ORD-00632,2025-01-13,2025,Q1,1,Asia,South Korea,Furniture,Storage Cabinet,SMB,3315.33,1912.99,253.24,183.08,2349.31,966.01,0.2914,11
ORD-00633,2025-12-28,2025,Q4,12,Asia,South Korea,Software,Cloud Platform,Consumer,11063.88,6331.08,776.25,479.83,7587.16,3476.72,0.3142,8
ORD-00634,2025-01-21,2025,Q1,1,Europe,Netherlands,Electronics,Tablet Air,Enterprise,11382.54,6420.75,835.24,486.88,7742.87,3639.67,0.3198,1
ORD-00635,2025-11-08,2025,Q4,11,North America,USA,Furniture,Conference Table,Enterprise,1488.52,794.63,109.2,89.53,993.37,495.15,0.3326,2
ORD-00636,2025-09-20,2025,Q3,9,Asia,Japan,Accessories,USB Hub,Consumer,9273.63,5326.22,809.16,471.4,6606.77,2666.86,0.2876,3
ORD-00637,2025-08-07,2025,Q3,8,Asia,South Korea,Software,Analytics Suite,SMB,6601.61,3372.16,484.34,375.18,4231.68,2369.93,0.359,4
ORD-00638,2025-08-16,2025,Q3,8,North America,Canada,Accessories,USB Hub,Enterprise,21928.06,12653.28,1594.5,1466.83,15714.61,6213.45,0.2834,3
ORD-00639,2025-10-28,2025,Q4,10,North America,USA,Furniture,Ergonomic Chair,SMB,8858.27,5020.45,793.69,371.9,6186.04,2672.23,0.3017,10
ORD-00640,2025-07-12,2025,Q3,7,Europe,Germany,Accessories,USB Hub,SMB,3643.14,1917.06,435.02,245.72,2597.8,1045.34,0.2869,4
ORD-00641,2025-04-06,2025,Q2,4,Asia,Singapore,Accessories,Wireless Mouse,SMB,15121.78,7718.03,1161.03,815.12,9694.17,5427.61,0.3589,1
ORD-00642,2025-01-02,2025,Q1,1,Europe,Italy,Software,CRM Enterprise,Enterprise,17964.52,10226.64,1302.69,983.68,12513.0,5451.51,0.3035,12
ORD-00643,2025-11-27,2025,Q4,11,Europe,Germany,Electronics,Tablet Air,SMB,17901.39,8712.12,1474.48,1028.11,11214.71,6686.68,0.3735,10
ORD-00644,2025-08-12,2025,Q3,8,Asia,South Korea,Electronics,Tablet Air,Consumer,11127.88,5360.91,754.32,639.29,6754.52,4373.37,0.393,3
ORD-00645,2025-06-13,2025,Q2,6,Asia,Japan,Software,Cloud Platform,Enterprise,8016.7,4184.33,700.36,406.28,5290.97,2725.72,0.34,5
ORD-00646,2025-05-30,2025,Q2,5,North America,Mexico,Electronics,Smartphone X,Consumer,3157.09,1545.24,260.71,177.78,1983.73,1173.36,0.3717,14
ORD-00647,2025-06-11,2025,Q2,6,North America,Canada,Software,Security Pro,Enterprise,14848.37,7649.33,954.92,654.94,9259.19,5589.18,0.3764,5
ORD-00648,2025-07-10,2025,Q3,7,Asia,South Korea,Software,Cloud Platform,Enterprise,6586.57,3493.11,559.51,420.57,4473.19,2113.38,0.3209,9
ORD-00649,2025-11-11,2025,Q4,11,North America,Mexico,Electronics,Monitor Ultra,SMB,16538.94,8131.48,1057.45,670.18,9859.11,6679.83,0.4039,6
ORD-00650,2025-06-09,2025,Q2,6,North America,Canada,Furniture,Storage Cabinet,Consumer,8085.26,4665.28,526.89,397.31,5589.48,2495.77,0.3087,12
ORD-00651,2025-03-02,2025,Q1,3,Europe,France,Furniture,Ergonomic Chair,SMB,2780.99,1371.09,173.42,168.87,1713.38,1067.61,0.3839,13
ORD-00652,2025-02-27,2025,Q1,2,Europe,Germany,Accessories,Webcam HD,Enterprise,6024.76,2911.64,480.74,348.2,3740.58,2284.18,0.3791,8
ORD-00653,2025-03-02,2025,Q1,3,Asia,India,Electronics,Tablet Air,Consumer,648.95,317.76,41.35,37.67,396.78,252.17,0.3886,10
ORD-00654,2025-04-13,2025,Q2,4,Europe,Italy,Electronics,Laptop Pro,Enterprise,22976.99,13193.03,2032.63,1158.85,16384.51,6592.48,0.2869,3
ORD-00655,2025-09-14,2025,Q3,9,North America,Mexico,Furniture,Office Desk,Enterprise,22291.21,12401.14,1691.13,1370.34,15462.61,6828.6,0.3063,5
ORD-00656,2025-03-29,2025,Q1,3,North America,USA,Electronics,Smartphone X,Consumer,12843.8,6774.74,1039.63,585.08,8399.45,4444.35,0.346,11
ORD-00657,2025-02-24,2025,Q1,2,Europe,Italy,Accessories,Webcam HD,Enterprise,14321.95,7458.27,1186.46,707.91,9352.64,4969.31,0.347,8
ORD-00658,2025-02-26,2025,Q1,2,North America,USA,Accessories,USB Hub,Consumer,4679.93,2584.32,292.34,256.51,3133.18,1546.75,0.3305,7
ORD-00659,2025-05-26,2025,Q2,5,Asia,Thailand,Software,CRM Enterprise,Enterprise,15357.2,7817.72,1315.51,701.26,9834.5,5522.7,0.3596,2
ORD-00660,2025-09-01,2025,Q3,9,North America,Canada,Furniture,Office Desk,Consumer,7628.9,3742.11,557.99,455.88,4755.97,2872.93,0.3766,2
ORD-00661,2025-03-03,2025,Q1,3,Europe,Spain,Accessories,Wireless Mouse,Consumer,13916.71,8040.87,862.02,963.82,9866.71,4050.0,0.291,6
ORD-00662,2025-04-13,2025,Q2,4,North America,Canada,Electronics,Smartphone X,SMB,13218.49,6713.03,1076.05,759.5,8548.58,4669.9,0.3533,5
ORD-00663,2025-11-26,2025,Q4,11,Asia,Singapore,Accessories,Webcam HD,SMB,9498.61,4699.32,699.47,414.76,5813.55,3685.06,0.388,8
ORD-00664,2025-09-12,2025,Q3,9,Europe,France,Electronics,Laptop Pro,Consumer,1266.36,616.49,157.7,87.58,861.78,404.58,0.3195,7
ORD-00665,2025-11-06,2025,Q4,11,North America,Canada,Furniture,Conference Table,Consumer,9536.87,5302.66,761.35,530.24,6594.25,2942.62,0.3086,8
ORD-00666,2025-08-27,2025,Q3,8,Europe,Italy,Accessories,Webcam HD,Consumer,4294.15,2208.74,571.01,242.18,3021.94,1272.21,0.2963,13
ORD-00667,2025-01-17,2025,Q1,1,Asia,India,Accessories,Webcam HD,SMB,15440.01,8094.51,943.07,699.53,9737.11,5702.91,0.3694,11
ORD-00668,2025-06-05,2025,Q2,6,North America,USA,Accessories,Webcam HD,Enterprise,9055.2,4698.81,750.86,516.74,5966.42,3088.78,0.3411,8
ORD-00669,2025-12-04,2025,Q4,12,North America,Mexico,Accessories,Webcam HD,Consumer,12888.1,6839.31,924.61,706.79,8470.71,4417.38,0.3427,7
ORD-00670,2025-11-12,2025,Q4,11,North America,Canada,Software,Security Pro,Enterprise,1634.64,792.0,139.12,82.49,1013.62,621.02,0.3799,12
ORD-00671,2025-10-26,2025,Q4,10,Europe,Italy,Accessories,Wireless Mouse,SMB,6605.49,3406.69,465.94,395.25,4267.88,2337.6,0.3539,4
ORD-00672,2025-05-01,2025,Q2,5,North America,Canada,Electronics,Laptop Pro,SMB,2591.8,1288.07,197.37,106.58,1592.02,999.78,0.3857,11
ORD-00673,2025-08-05,2025,Q3,8,North America,Mexico,Accessories,USB Hub,Enterprise,19064.52,10271.94,1707.66,978.62,12958.23,6106.29,0.3203,7
ORD-00674,2025-06-15,2025,Q2,6,North America,USA,Accessories,Wireless Mouse,Consumer,10289.11,5284.46,772.54,647.67,6704.66,3584.45,0.3484,6
ORD-00675,2025-03-27,2025,Q1,3,North America,Canada,Software,CRM Enterprise,Enterprise,13870.44,7833.1,1159.77,904.51,9897.38,3973.06,0.2864,9
ORD-00676,2025-04-20,2025,Q2,4,Asia,Singapore,Electronics,Tablet Air,Consumer,6329.4,3181.08,520.82,270.64,3972.54,2356.85,0.3724,14
ORD-00677,2025-10-24,2025,Q4,10,Europe,Netherlands,Software,Security Pro,Enterprise,15683.78,8361.12,1141.99,790.77,10293.88,5389.9,0.3437,2
ORD-00678,2025-11-30,2025,Q4,11,Asia,Thailand,Software,CRM Enterprise,Consumer,8329.24,4164.68,600.28,489.33,5254.3,3074.94,0.3692,8
ORD-00679,2025-12-10,2025,Q4,12,North America,USA,Electronics,Smartphone X,Consumer,7738.45,4225.82,655.58,527.32,5408.72,2329.73,0.3011,5
ORD-00680,2025-11-23,2025,Q4,11,North America,Mexico,Accessories,Wireless Mouse,Consumer,3409.4,1794.19,229.15,212.72,2236.06,1173.33,0.3441,13
ORD-00681,2025-06-03,2025,Q2,6,Asia,South Korea,Software,Analytics Suite,Consumer,3451.59,1799.12,292.39,204.96,2296.47,1155.12,0.3347,5
ORD-00682,2025-12-18,2025,Q4,12,North America,USA,Accessories,Keyboard Pro,Enterprise,4814.01,2324.06,403.95,237.41,2965.42,1848.59,0.384,8
ORD-00683,2025-10-14,2025,Q4,10,Asia,South Korea,Electronics,Smartphone X,Enterprise,8017.78,3871.9,671.01,387.52,4930.43,3087.35,0.3851,9
ORD-00684,2025-04-01,2025,Q2,4,North America,USA,Accessories,Wireless Mouse,Enterprise,23335.14,11396.72,1821.26,1540.47,14758.45,8576.69,0.3675,15
ORD-00685,2025-07-28,2025,Q3,7,Asia,India,Accessories,Keyboard Pro,Enterprise,3821.43,2114.97,336.24,212.7,2663.9,1157.53,0.3029,14
ORD-00686,2025-10-25,2025,Q4,10,North America,Canada,Accessories,Wireless Mouse,Enterprise,16555.34,9226.6,1148.98,1075.6,11451.18,5104.15,0.3083,12
ORD-00687,2025-07-19,2025,Q3,7,North America,Mexico,Furniture,Storage Cabinet,Enterprise,4665.65,2321.23,415.7,248.14,2985.07,1680.58,0.3602,5
ORD-00688,2025-10-29,2025,Q4,10,Europe,Spain,Software,Analytics Suite,SMB,10095.96,5325.47,680.37,487.96,6493.8,3602.16,0.3568,13
ORD-00689,2025-03-16,2025,Q1,3,Asia,South Korea,Software,Security Pro,Enterprise,17744.88,10123.86,1083.22,1103.44,12310.52,5434.36,0.3062,13
ORD-00690,2025-01-28,2025,Q1,1,North America,Mexico,Furniture,Conference Table,Consumer,6078.01,3305.8,492.43,407.8,4206.03,1871.98,0.308,11
ORD-00691,2025-03-04,2025,Q1,3,North America,USA,Accessories,Webcam HD,Enterprise,24645.5,12798.35,2201.82,1174.75,16174.92,8470.57,0.3437,2
ORD-00692,2025-05-01,2025,Q2,5,Asia,Japan,Furniture,Storage Cabinet,Consumer,5099.17,2861.78,404.53,324.71,3591.03,1508.15,0.2958,5
ORD-00693,2025-02-11,2025,Q1,2,Asia,South Korea,Accessories,USB Hub,Consumer,6624.31,3788.14,417.41,296.84,4502.39,2121.92,0.3203,5
ORD-00694,2025-09-17,2025,Q3,9,Europe,Italy,Accessories,USB Hub,SMB,12696.66,7061.85,1559.45,577.85,9199.15,3497.5,0.2755,8
ORD-00695,2025-11-25,2025,Q4,11,Europe,Germany,Accessories,Keyboard Pro,Consumer,4930.44,2650.51,312.22,234.14,3196.87,1733.57,0.3516,12
ORD-00696,2025-11-29,2025,Q4,11,Europe,Netherlands,Accessories,USB Hub,SMB,8923.56,4939.34,605.2,540.98,6085.52,2838.03,0.318,14
ORD-00697,2025-06-17,2025,Q2,6,Asia,Japan,Electronics,Monitor Ultra,SMB,3764.87,2137.09,332.6,250.48,2720.17,1044.71,0.2775,4
ORD-00698,2025-01-11,2025,Q1,1,Europe,Netherlands,Furniture,Office Desk,SMB,4049.83,2227.92,263.49,210.72,2702.13,1347.7,0.3328,7
ORD-00699,2025-11-04,2025,Q4,11,Asia,Japan,Electronics,Tablet Air,Enterprise,25623.06,12599.75,2089.75,1359.43,16048.93,9574.12,0.3737,15
ORD-00700,2025-08-21,2025,Q3,8,North America,Canada,Electronics,Smartphone X,Consumer,3445.61,1979.86,290.82,165.34,2436.02,1009.58,0.293,12
ORD-00701,2025-09-11,2025,Q3,9,Asia,Japan,Accessories,Keyboard Pro,Consumer,3625.72,2039.13,296.59,165.63,2501.35,1124.37,0.3101,3
ORD-00702,2025-07-29,2025,Q3,7,Europe,Germany,Software,Security Pro,Enterprise,17021.45,9714.7,1875.56,1030.27,12620.54,4400.91,0.2586,8
ORD-00703,2025-02-13,2025,Q1,2,Europe,Spain,Furniture,Conference Table,Consumer,6264.54,3139.93,447.95,330.13,3918.0,2346.54,0.3746,10
ORD-00704,2025-05-12,2025,Q2,5,Europe,Germany,Electronics,Laptop Pro,SMB,16800.52,8855.44,1186.61,977.64,11019.69,5780.83,0.3441,11
ORD-00705,2025-11-03,2025,Q4,11,North America,Mexico,Electronics,Laptop Pro,SMB,9379.03,4859.22,837.79,564.03,6261.04,3117.99,0.3324,3
ORD-00706,2025-10-14,2025,Q4,10,Europe,Netherlands,Furniture,Conference Table,Enterprise,14047.79,8049.84,1212.84,617.51,9880.19,4167.6,0.2967,6
ORD-00707,2025-12-30,2025,Q4,12,North America,Canada,Furniture,Conference Table,Enterprise,9076.34,5244.78,680.51,628.09,6553.38,2522.96,0.278,5
ORD-00708,2025-07-04,2025,Q3,7,Asia,Singapore,Software,Security Pro,Consumer,5038.65,2868.34,350.02,351.88,3570.24,1468.41,0.2914,13
ORD-00709,2025-03-19,2025,Q1,3,North America,Mexico,Accessories,Wireless Mouse,Enterprise,4779.0,2403.77,291.88,228.47,2924.12,1854.88,0.3881,12
ORD-00710,2025-08-28,2025,Q3,8,Asia,India,Accessories,Wireless Mouse,SMB,6803.45,3748.04,507.24,372.76,4628.04,2175.41,0.3198,14
ORD-00711,2025-03-17,2025,Q1,3,Europe,Italy,Electronics,Smartphone X,SMB,3743.4,1859.83,281.74,180.37,2321.94,1421.46,0.3797,15
ORD-00712,2025-12-06,2025,Q4,12,North America,USA,Electronics,Smartphone X,SMB,16615.19,8384.29,1245.2,711.61,10341.1,6274.09,0.3776,6
ORD-00713,2025-01-14,2025,Q1,1,Asia,India,Accessories,USB Hub,Consumer,13972.65,6855.08,973.98,571.01,8400.07,5572.58,0.3988,8
ORD-00714,2025-12-29,2025,Q4,12,North America,Canada,Accessories,USB Hub,Consumer,10041.09,5150.5,615.67,589.12,6355.3,3685.79,0.3671,8
ORD-00715,2025-06-16,2025,Q2,6,North America,Mexico,Furniture,Ergonomic Chair,Enterprise,21820.66,11091.34,1831.72,1359.73,14282.8,7537.86,0.3454,9
ORD-00716,2025-11-05,2025,Q4,11,Asia,India,Accessories,USB Hub,Enterprise,7166.09,3992.14,515.73,291.05,4798.92,2367.17,0.3303,4
ORD-00717,2025-03-25,2025,Q1,3,Asia,South Korea,Software,Cloud Platform,Enterprise,8692.07,4868.51,713.42,588.03,6169.96,2522.11,0.2902,15
ORD-00718,2025-12-17,2025,Q4,12,North America,USA,Software,Analytics Suite,SMB,9520.17,5035.81,824.09,516.88,6376.78,3143.39,0.3302,10
ORD-00719,2025-11-04,2025,Q4,11,Asia,India,Accessories,USB Hub,Consumer,3202.16,1738.99,201.06,177.4,2117.45,1084.71,0.3387,8
ORD-00720,2025-12-13,2025,Q4,12,Europe,France,Accessories,Wireless Mouse,SMB,8747.01,4267.83,735.15,428.71,5431.69,3315.32,0.379,3
ORD-00721,2025-12-17,2025,Q4,12,Asia,Japan,Accessories,USB Hub,Consumer,1192.06,581.31,73.14,51.53,705.98,486.08,0.4078,7
