order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders,month_name,shipping_cost_pct,material_cost_pct,marketing_cost_pct
ORD-00672,2025-05-01,2025,Q2,5,North America,Canada,Electronics,Laptop Pro,SMB,2591.8,1288.07,197.37,106.58,1592.02,999.78,0.3857,11,May,0.0762,0.497,0.0411
ORD-00673,2025-08-05,2025,Q3,8,North America,Mexico,Accessories,USB Hub,Enterprise,19064.52,10271.94,1707.66,978.62,12958.22,6106.3,0.3203,7,August,0.0896,0.5388,0.0513
ORD-00674,2025-06-15,2025,Q2,6,North America,USA,Accessories,Wireless Mouse,Consumer,10289.11,5284.46,772.54,647.67,6704.67,3584.44,0.3484,6,June,0.0751,0.5136,0.0629
ORD-00675,2025-03-27,2025,Q1,3,North America,Canada,Software,CRM Enterprise,Enterprise,13870.44,7833.1,1159.77,904.51,9897.38,3973.06,0.2864,9,March,0.0836,0.5647,0.0652
ORD-00676,2025-04-20,2025,Q2,4,Asia,Singapore,Electronics,Tablet Air,Consumer,6329.4,3181.08,520.82,270.64,3972.54,2356.86,0.3724,14,April,0.0823,0.5026,0.0428
ORD-00677,2025-10-24,2025,Q4,10,Europe,Netherlands,Software,Security Pro,Enterprise,15683.78,8361.12,1141.99,790.77,10293.88,5389.9,0.3437,2,October,0.0728,0.5331,0.0504
ORD-00678,2025-11-30,2025,Q4,11,Asia,Thailand,Software,CRM Enterprise,Consumer,8329.24,4164.68,600.28,489.33,5254.29,3074.95,0.3692,8,November,0.0721,0.5,0.0587
ORD-00679,2025-12-10,2025,Q4,12,North America,USA,Electronics,Smartphone X,Consumer,7738.45,4225.82,655.58,527.32,5408.72,2329.73,0.3011,5,December,0.0847,0.5461,0.0681
ORD-00680,2025-11-23,2025,Q4,11,North America,Mexico,Accessories,Wireless Mouse,Consumer,3409.4,1794.19,229.15,212.72,2236.06,1173.34,0.3441,13,November,0.0672,0.5262,0.0624
ORD-00681,2025-06-03,2025,Q2,6,Asia,South Korea,Software,Analytics Suite,Consumer,3451.59,1799.12,292.39,204.96,2296.47,1155.12,0.3347,5,June,0.0847,0.5212,0.0594
ORD-00682,2025-12-18,2025,Q4,12,North America,USA,Accessories,Keyboard Pro,Enterprise,4814.01,2324.06,403.95,237.41,2965.42,1848.59,0.384,8,December,0.0839,0.4828,0.0493
ORD-00683,2025-10-14,2025,Q4,10,Asia,South Korea,Electronics,Smartphone X,Enterprise,8017.78,3871.9,671.01,387.52,4930.43,3087.35,0.3851,9,October,0.0837,0.4829,0.0483
ORD-00684,2025-04-01,2025,Q2,4,North America,USA,Accessories,Wireless Mouse,Enterprise,23335.14,11396.72,1821.26,1540.47,14758.45,8576.69,0.3675,15,April,0.078,0.4884,0.066
ORD-00685,2025-07-28,2025,Q3,7,Asia,India,Accessories,Keyboard Pro,Enterprise,3821.43,2114.97,336.24,212.7,2663.91,1157.52,0.3029,14,July,0.088,0.5534,0.0557
ORD-00686,2025-10-25,2025,Q4,10,North America,Canada,Accessories,Wireless Mouse,Enterprise,16555.34,9226.6,1148.98,1075.6,11451.18,5104.16,0.3083,12,October,0.0694,0.5573,0.065
ORD-00687,2025-07-19,2025,Q3,7,North America,Mexico,Furniture,Storage Cabinet,Enterprise,4665.65,2321.23,415.7,248.14,2985.07,1680.58,0.3602,5,July,0.0891,0.4975,0.0532
ORD-00688,2025-10-29,2025,Q4,10,Europe,Spain,Software,Analytics Suite,SMB,10095.96,5325.47,680.37,487.96,6493.8,3602.16,0.3568,13,October,0.0674,0.5275,0.0483
ORD-00689,2025-03-16,2025,Q1,3,Asia,South Korea,Software,Security Pro,Enterprise,17744.88,10123.86,1083.22,1103.44,12310.52,5434.36,0.3062,13,March,0.061,0.5705,0.0622
ORD-00690,2025-01-28,2025,Q1,1,North America,Mexico,Furniture,Conference Table,Consumer,6078.01,3305.8,492.43,407.8,4206.03,1871.98,0.308,11,January,0.081,0.5439,0.0671
ORD-00691,2025-03-04,2025,Q1,3,North America,USA,Accessories,Webcam HD,Enterprise,24645.5,12798.35,2201.82,1174.75,16174.92,8470.58,0.3437,2,March,0.0893,0.5193,0.0477
ORD-00692,2025-05-01,2025,Q2,5,Asia,Japan,Furniture,Storage Cabinet,Consumer,5099.17,2861.78,404.53,324.71,3591.02,1508.15,0.2958,5,May,0.0793,0.5612,0.0637
ORD-00693,2025-02-11,2025,Q1,2,Asia,South Korea,Accessories,USB Hub,Consumer,6624.31,3788.14,417.41,296.84,4502.39,2121.92,0.3203,5,February,0.063,0.5719,0.0448
ORD-00694,2025-09-17,2025,Q3,9,Europe,Italy,Accessories,USB Hub,SMB,12696.66,7061.85,1559.45,577.85,9199.15,3497.51,0.2755,8,September,0.1228,0.5562,0.0455
ORD-00695,2025-11-25,2025,Q4,11,Europe,Germany,Accessories,Keyboard Pro,Consumer,4930.44,2650.51,312.22,234.14,3196.87,1733.57,0.3516,12,November,0.0633,0.5376,0.0475
ORD-00696,2025-11-29,2025,Q4,11,Europe,Netherlands,Accessories,USB Hub,SMB,8923.56,4939.34,605.2,540.98,6085.52,2838.04,0.318,14,November,0.0678,0.5535,0.0606
ORD-00697,2025-06-17,2025,Q2,6,Asia,Japan,Electronics,Monitor Ultra,SMB,3764.87,2137.09,332.6,250.48,2720.17,1044.7,0.2775,4,June,0.0883,0.5676,0.0665
ORD-00698,2025-01-11,2025,Q1,1,Europe,Netherlands,Furniture,Office Desk,SMB,4049.83,2227.92,263.49,210.72,2702.13,1347.7,0.3328,7,January,0.0651,0.5501,0.052
ORD-00699,2025-11-04,2025,Q4,11,Asia,Japan,Electronics,Tablet Air,Enterprise,25623.06,12599.75,2089.75,1359.43,16048.93,9574.13,0.3737,15,November,0.0816,0.4917,0.0531
ORD-00700,2025-08-21,2025,Q3,8,North America,Canada,Electronics,Smartphone X,Consumer,3445.61,1979.86,290.82,165.34,2436.02,1009.59,0.293,12,August,0.0844,0.5746,0.048
ORD-00701,2025-09-11,2025,Q3,9,Asia,Japan,Accessories,Keyboard Pro,Consumer,3625.72,2039.13,296.59,165.63,2501.35,1124.37,0.3101,3,September,0.0818,0.5624,0.0457
ORD-00702,2025-07-29,2025,Q3,7,Europe,Germany,Software,Security Pro,Enterprise,17021.45,9714.7,1875.56,1030.27,12620.53,4400.92,0.2586,8,July,0.1102,0.5707,0.0605
ORD-00703,2025-02-13,2025,Q1,2,Europe,Spain,Furniture,Conference Table,Consumer,6264.54,3139.93,447.95,330.13,3918.01,2346.53,0.3746,10,February,0.0715,0.5012,0.0527
ORD-00704,2025-05-12,2025,Q2,5,Europe,Germany,Electronics,Laptop Pro,SMB,16800.52,8855.44,1186.61,977.64,11019.69,5780.83,0.3441,11,May,0.0706,0.5271,0.0582
ORD-00705,2025-11-03,2025,Q4,11,North America,Mexico,Electronics,Laptop Pro,SMB,9379.03,4859.22,837.79,564.03,6261.04,3117.99,0.3324,3,November,0.0893,0.5181,0.0601
ORD-00706,2025-10-14,2025,Q4,10,Europe,Netherlands,Furniture,Conference Table,Enterprise,14047.79,8049.84,1212.84,617.51,9880.19,4167.6,0.2967,6,October,0.0863,0.573,0.044
ORD-00707,2025-12-30,2025,Q4,12,North America,Canada,Furniture,Conference Table,Enterprise,9076.34,5244.78,680.51,628.09,6553.38,2522.96,0.278,5,December,0.075,0.5779,0.0692
ORD-00708,2025-07-04,2025,Q3,7,Asia,Singapore,Software,Security Pro,Consumer,5038.65,2868.34,350.02,351.88,3570.24,1468.41,0.2914,13,July,0.0695,0.5693,0.0698
ORD-00709,2025-03-19,2025,Q1,3,North America,Mexico,Accessories,Wireless Mouse,Enterprise,4779.0,2403.77,291.88,228.47,2924.12,1854.88,0.3881,12,March,0.0611,0.503,0.0478
ORD-00710,2025-08-28,2025,Q3,8,Asia,India,Accessories,Wireless Mouse,SMB,6803.45,3748.04,507.24,372.76,4628.04,2175.41,0.3198,14,August,0.0746,0.5509,0.0548
ORD-00711,2025-03-17,2025,Q1,3,Europe,Italy,Electronics,Smartphone X,SMB,3743.4,1859.83,281.74,180.37,2321.94,1421.46,0.3797,15,March,0.0753,0.4968,0.0482
ORD-00712,2025-12-06,2025,Q4,12,North America,USA,Electronics,Smartphone X,SMB,16615.19,8384.29,1245.2,711.61,10341.1,6274.09,0.3776,6,December,0.0749,0.5046,0.0428
ORD-00713,2025-01-14,2025,Q1,1,Asia,India,Accessories,USB Hub,Consumer,13972.65,6855.08,973.98,571.01,8400.07,5572.58,0.3988,8,January,0.0697,0.4906,0.0409
ORD-00714,2025-12-29,2025,Q4,12,North America,Canada,Accessories,USB Hub,Consumer,10041.09,5150.5,615.67,589.12,6355.29,3685.8,0.3671,8,December,0.0613,0.5129,0.0587
ORD-00715,2025-06-16,2025,Q2,6,North America,Mexico,Furniture,Ergonomic Chair,Enterprise,21820.66,11091.34,1831.72,1359.73,14282.79,7537.87,0.3454,9,June,0.0839,0.5083,0.0623
ORD-00716,2025-11-05,2025,Q4,11,Asia,India,Accessories,USB Hub,Enterprise,7166.09,3992.14,515.73,291.05,4798.92,2367.17,0.3303,4,November,0.072,0.5571,0.0406
ORD-00717,2025-03-25,2025,Q1,3,Asia,South Korea,Software,Cloud Platform,Enterprise,8692.07,4868.51,713.42,588.03,6169.96,2522.11,0.2902,15,March,0.0821,0.5601,0.0677
ORD-00718,2025-12-17,2025,Q4,12,North America,USA,Software,Analytics Suite,SMB,9520.17,5035.81,824.09,516.88,6376.78,3143.39,0.3302,10,December,0.0866,0.529,0.0543
ORD-00719,2025-11-04,2025,Q4,11,Asia,India,Accessories,USB Hub,Consumer,3202.16,1738.99,201.06,177.4,2117.45,1084.71,0.3387,8,November,0.0628,0.5431,0.0554
ORD-00720,2025-12-13,2025,Q4,12,Europe,France,Accessories,Wireless Mouse,SMB,8747.01,4267.83,735.15,428.71,5431.69,3315.32,0.379,3,December,0.084,0.4879,0.049
ORD-00721,2025-12-17,2025,Q4,12,Asia,Japan,Accessories,USB Hub,Consumer,1192.06,581.31,73.14,51.53,705.98,486.08,0.4078,7,December,0.0614,0.4877,0.0432
ORD-00722,2025-07-31,2025,Q3,7,Europe,Spain,Software,Security Pro,SMB,10788.88,6007.95,1011.53,671.24,7690.72,3098.16,0.2872,8,July,0.0938,0.5569,0.0622
ORD-00723,2025-04-02,2025,Q2,4,Europe,Spain,Electronics,Laptop Pro,SMB,15855.54,8082.6,1230.65,850.65,10163.9,5691.64,0.359,11,April,0.0776,0.5098,0.0537
ORD-00724,2025-08-19,2025,Q3,8,North America,Canada,Software,Cloud Platform,Enterprise,5730.78,3178.88,447.7,379.08,4005.66,1725.12,0.301,2,August,0.0781,0.5547,0.0661
ORD-00725,2025-08-11,2025,Q3,8,North America,USA,Electronics,Monitor Ultra,Enterprise,1247.25,680.47,92.05,65.05,837.57,409.68,0.3285,11,August,0.0738,0.5456,0.0522
ORD-00726,2025-11-05,2025,Q4,11,North America,Canada,Software,Security Pro,Consumer,10270.15,5638.61,737.91,504.06,6880.58,3389.57,0.33,3,November,0.0718,0.549,0.0491
ORD-00727,2025-03-11,2025,Q1,3,Europe,France,Electronics,Laptop Pro,Consumer,14572.55,8246.62,965.82,866.46,10078.9,4493.65,0.3084,11,March,0.0663,0.5659,0.0595
ORD-00728,2025-05-04,2025,Q2,5,Asia,Thailand,Furniture,Office Desk,SMB,13993.15,6924.04,1016.69,608.61,8549.34,5443.81,0.389,15,May,0.0727,0.4948,0.0435
ORD-00729,2025-03-20,2025,Q1,3,North America,Mexico,Accessories,Webcam HD,SMB,941.52,494.25,63.34,45.99,603.58,337.94,0.3589,14,March,0.0673,0.5249,0.0488
ORD-00730,2025-07-20,2025,Q3,7,Europe,Italy,Electronics,Laptop Pro,Consumer,12790.63,6691.79,1436.76,701.84,8830.39,3960.24,0.3096,10,July,0.1123,0.5232,0.0549
ORD-00731,2025-11-02,2025,Q4,11,North America,Mexico,Software,Analytics Suite,SMB,7554.44,4013.94,617.49,514.14,5145.57,2408.87,0.3189,15,November,0.0817,0.5313,0.0681
ORD-00732,2025-09-07,2025,Q3,9,Europe,Germany,Electronics,Monitor Ultra,Consumer,5079.83,2470.58,683.33,266.76,3420.67,1659.16,0.3266,8,September,0.1345,0.4864,0.0525
ORD-00733,2025-03-01,2025,Q1,3,Asia,Thailand,Software,CRM Enterprise,Consumer,6825.34,3386.28,558.22,369.1,4313.6,2511.74,0.368,8,March,0.0818,0.4961,0.0541
ORD-00734,2025-04-29,2025,Q2,4,North America,USA,Software,CRM Enterprise,Enterprise,23950.83,13228.03,1717.54,1257.56,16203.13,7747.7,0.3235,11,April,0.0717,0.5523,0.0525
ORD-00735,2025-12-01,2025,Q4,12,North America,Canada,Accessories,Keyboard Pro,Consumer,3504.52,1924.23,219.33,190.95,2334.51,1170.01,0.3339,3,December,0.0626,0.5491,0.0545
ORD-00736,2025-04-13,2025,Q2,4,Europe,Netherlands,Accessories,Wireless Mouse,SMB,17009.15,9004.18,1140.32,964.5,11109.0,5900.15,0.3469,1,April,0.067,0.5294,0.0567
ORD-00737,2025-07-03,2025,Q3,7,Asia,Singapore,Furniture,Ergonomic Chair,Consumer,963.57,468.65,70.26,56.39,595.3,368.27,0.3822,2,July,0.0729,0.4864,0.0585
ORD-00738,2025-10-15,2025,Q4,10,Europe,Spain,Software,Security Pro,SMB,13987.11,7790.95,1072.96,935.59,9799.5,4187.61,0.2994,14,October,0.0767,0.557,0.0669
ORD-00739,2025-12-20,2025,Q4,12,North America,Mexico,Electronics,Laptop Pro,SMB,14502.37,8357.21,1198.95,1004.14,10560.3,3942.07,0.2718,13,December,0.0827,0.5763,0.0692
ORD-00740,2025-11-09,2025,Q4,11,North America,USA,Electronics,Laptop Pro,Enterprise,17341.07,9833.9,1514.39,775.34,12123.63,5217.44,0.3009,5,November,0.0873,0.5671,0.0447
ORD-00741,2025-12-29,2025,Q4,12,Asia,Thailand,Accessories,Wireless Mouse,Enterprise,17789.13,9134.02,1140.87,1164.44,11439.33,6349.8,0.3569,8,December,0.0641,0.5135,0.0655
ORD-00742,2025-08-01,2025,Q3,8,Europe,France,Accessories,USB Hub,SMB,9387.4,4585.96,1035.6,588.08,6209.64,3177.76,0.3385,6,August,0.1103,0.4885,0.0626
ORD-00743,2025-11-19,2025,Q4,11,North America,USA,Furniture,Storage Cabinet,Enterprise,4501.65,2353.83,394.08,301.35,3049.26,1452.39,0.3226,14,November,0.0875,0.5229,0.0669
ORD-00744,2025-09-22,2025,Q3,9,North America,Canada,Electronics,Monitor Ultra,Enterprise,21000.96,11587.55,1586.0,883.88,14057.43,6943.53,0.3306,6,September,0.0755,0.5518,0.0421
ORD-00745,2025-06-11,2025,Q2,6,Asia,Japan,Accessories,Wireless Mouse,SMB,13809.95,7540.47,1094.36,926.31,9561.14,4248.81,0.3077,1,June,0.0792,0.546,0.0671
ORD-00746,2025-11-20,2025,Q4,11,North America,Mexico,Software,CRM Enterprise,SMB,16012.62,8808.21,1380.39,987.12,11175.72,4836.9,0.3021,6,November,0.0862,0.5501,0.0616
ORD-00747,2025-06-26,2025,Q2,6,Europe,Italy,Furniture,Storage Cabinet,SMB,11803.5,6713.34,929.3,691.04,8333.68,3469.82,0.294,8,June,0.0787,0.5688,0.0585
ORD-00748,2025-12-24,2025,Q4,12,Asia,South Korea,Furniture,Conference Table,Enterprise,1864.92,957.54,152.46,116.0,1226.0,638.92,0.3426,3,December,0.0818,0.5134,0.0622
ORD-00749,2025-09-24,2025,Q3,9,North America,Canada,Furniture,Office Desk,Consumer,8500.89,4523.61,703.12,380.85,5607.58,2893.31,0.3404,1,September,0.0827,0.5321,0.0448
ORD-00750,2025-10-04,2025,Q4,10,North America,Canada,Furniture,Conference Table,Consumer,6629.82,3517.3,543.38,432.58,4493.26,2136.56,0.3223,5,October,0.082,0.5305,0.0652
ORD-00751,2025-11-18,2025,Q4,11,North America,Canada,Electronics,Laptop Pro,Consumer,14149.47,7426.69,1091.96,568.19,9086.84,5062.63,0.3578,6,November,0.0772,0.5249,0.0402
ORD-00752,2025-05-01,2025,Q2,5,North America,Mexico,Furniture,Conference Table,SMB,5550.92,3100.07,452.1,334.02,3886.19,1664.73,0.2999,12,May,0.0814,0.5585,0.0602
ORD-00753,2025-07-13,2025,Q3,7,North America,Mexico,Furniture,Office Desk,SMB,9586.26,4785.99,799.08,514.1,6099.17,3487.09,0.3638,3,July,0.0834,0.4993,0.0536
ORD-00754,2025-12-31,2025,Q4,12,Asia,South Korea,Electronics,Laptop Pro,Enterprise,11989.54,5910.92,796.63,507.66,7215.21,4774.33,0.3982,11,December,0.0664,0.493,0.0423
ORD-00755,2025-09-27,2025,Q3,9,Asia,Thailand,Accessories,USB Hub,Consumer,7733.0,4039.27,566.07,525.31,5130.65,2602.35,0.3365,8,September,0.0732,0.5223,0.0679
ORD-00756,2025-08-02,2025,Q3,8,Europe,France,Furniture,Storage Cabinet,Consumer,7136.84,4116.55,834.03,398.77,5349.35,1787.49,0.2505,12,August,0.1169,0.5768,0.0559
ORD-00757,2025-04-19,2025,Q2,4,Asia,South Korea,Electronics,Smartphone X,Consumer,5855.31,3367.87,457.0,305.99,4130.86,1724.45,0.2945,2,April,0.078,0.5752,0.0523
ORD-00758,2025-07-09,2025,Q3,7,North America,Canada,Electronics,Smartphone X,Enterprise,10595.3,6135.76,732.11,578.27,7446.14,3149.16,0.2972,13,July,0.0691,0.5791,0.0546
ORD-00759,2025-03-15,2025,Q1,3,Europe,Netherlands,Accessories,Wireless Mouse,SMB,16069.6,8059.84,1359.07,878.43,10297.34,5772.26,0.3592,2,March,0.0846,0.5016,0.0547
ORD-00760,2025-10-08,2025,Q4,10,Asia,India,Electronics,Monitor Ultra,SMB,10571.23,5672.27,919.79,670.64,7262.7,3308.53,0.313,8,October,0.087,0.5366,0.0634
ORD-00761,2025-11-07,2025,Q4,11,Europe,France,Accessories,Webcam HD,Consumer,7011.58,3973.01,489.1,448.7,4910.81,2100.77,0.2996,11,November,0.0698,0.5666,0.064
ORD-00762,2025-11-16,2025,Q4,11,Asia,South Korea,Furniture,Storage Cabinet,SMB,10013.3,5765.74,868.17,621.6,7255.51,2757.79,0.2754,11,November,0.0867,0.5758,0.0621
ORD-00763,2025-02-15,2025,Q1,2,Europe,Germany,Software,Analytics Suite,Consumer,8610.62,4298.79,676.46,493.44,5468.69,3141.93,0.3649,1,February,0.0786,0.4992,0.0573
ORD-00764,2025-10-19,2025,Q4,10,North America,USA,Accessories,Wireless Mouse,Enterprise,18080.44,9640.24,1606.83,872.36,12119.43,5961.01,0.3297,4,October,0.0889,0.5332,0.0482
ORD-00765,2025-05-06,2025,Q2,5,North America,Mexico,Accessories,Wireless Mouse,Consumer,9299.39,4837.36,570.51,612.45,6020.32,3279.07,0.3526,1,May,0.0613,0.5202,0.0659
ORD-00766,2025-06-24,2025,Q2,6,Asia,Japan,Accessories,Wireless Mouse,Consumer,5102.05,2580.2,323.67,219.29,3123.16,1978.89,0.3879,3,June,0.0634,0.5057,0.043
ORD-00767,2025-05-27,2025,Q2,5,Europe,France,Software,Analytics Suite,Enterprise,8907.33,4638.29,579.65,520.49,5738.43,3168.9,0.3558,6,May,0.0651,0.5207,0.0584
ORD-00768,2025-04-03,2025,Q2,4,Europe,Germany,Software,CRM Enterprise,Enterprise,9253.08,4823.47,645.19,474.36,5943.02,3310.06,0.3577,14,April,0.0697,0.5213,0.0513
ORD-00769,2025-03-03,2025,Q1,3,Europe,France,Furniture,Ergonomic Chair,SMB,9450.01,5012.68,836.14,454.34,6303.16,3146.85,0.333,6,March,0.0885,0.5304,0.0481
ORD-00770,2025-08-26,2025,Q3,8,North America,Canada,Electronics,Monitor Ultra,Enterprise,11535.59,5806.72,998.81,554.57,7360.1,4175.49,0.362,10,August,0.0866,0.5034,0.0481
ORD-00771,2025-12-12,2025,Q4,12,Europe,France,Furniture,Conference Table,Consumer,6397.82,3124.63,505.9,294.96,3925.49,2472.33,0.3864,3,December,0.0791,0.4884,0.0461
ORD-00772,2025-07-11,2025,Q3,7,North America,USA,Furniture,Storage Cabinet,Consumer,7050.26,3384.83,521.29,457.43,4363.55,2686.71,0.3811,5,July,0.0739,0.4801,0.0649
ORD-00773,2025-12-01,2025,Q4,12,Europe,Germany,Electronics,Monitor Ultra,SMB,11002.9,6205.07,785.66,556.11,7546.84,3456.06,0.3141,11,December,0.0714,0.5639,0.0505
ORD-00774,2025-04-19,2025,Q2,4,North America,Mexico,Software,Analytics Suite,Enterprise,20192.67,10829.5,1393.68,1047.17,13270.35,6922.32,0.3428,2,April,0.069,0.5363,0.0519
ORD-00775,2025-03-13,2025,Q1,3,North America,Mexico,Software,CRM Enterprise,Enterprise,16832.62,9691.24,1170.69,1017.75,11879.68,4952.94,0.2942,6,March,0.0695,0.5757,0.0605
ORD-00776,2025-11-22,2025,Q4,11,Asia,South Korea,Software,Cloud Platform,Consumer,14753.82,7585.87,1088.74,855.51,9530.12,5223.7,0.3541,1,November,0.0738,0.5142,0.058
ORD-00777,2025-12-21,2025,Q4,12,Europe,Germany,Accessories,Wireless Mouse,Enterprise,18457.64,9622.27,1603.19,1127.74,12353.2,6104.44,0.3307,13,December,0.0869,0.5213,0.0611
ORD-00778,2025-07-21,2025,Q3,7,North America,USA,Electronics,Laptop Pro,Consumer,6955.06,3424.27,620.12,356.73,4401.12,2553.94,0.3672,10,July,0.0892,0.4923,0.0513
ORD-00779,2025-07-03,2025,Q3,7,Asia,Japan,Electronics,Laptop Pro,SMB,7046.36,3518.24,424.76,438.95,4381.95,2664.41,0.3781,13,July,0.0603,0.4993,0.0623
ORD-00780,2025-05-24,2025,Q2,5,North America,Mexico,Software,Cloud Platform,Enterprise,22204.93,12046.7,1870.82,1035.51,14953.03,7251.9,0.3266,8,May,0.0843,0.5425,0.0466
ORD-00781,2025-07-05,2025,Q3,7,Europe,Italy,Accessories,Keyboard Pro,Enterprise,6017.87,3382.72,670.5,397.77,4450.99,1566.88,0.2604,10,July,0.1114,0.5621,0.0661
ORD-00782,2025-09-14,2025,Q3,9,Asia,Japan,Furniture,Ergonomic Chair,Enterprise,16251.1,9012.81,1037.19,1105.19,11155.19,5095.91,0.3136,14,September,0.0638,0.5546,0.068
ORD-00783,2025-04-27,2025,Q2,4,North America,Mexico,Software,Cloud Platform,Consumer,835.2,481.9,67.09,48.8,597.79,237.41,0.2843,11,April,0.0803,0.577,0.0584
ORD-00784,2025-10-14,2025,Q4,10,Asia,India,Accessories,Wireless Mouse,SMB,8126.34,4709.3,554.39,490.87,5754.56,2371.78,0.2919,8,October,0.0682,0.5795,0.0604
ORD-00785,2025-09-11,2025,Q3,9,Asia,Thailand,Electronics,Smartphone X,Enterprise,8154.05,4256.47,599.04,327.42,5182.93,2971.12,0.3644,4,September,0.0735,0.522,0.0402
ORD-00786,2025-06-21,2025,Q2,6,Europe,Netherlands,Electronics,Smartphone X,Consumer,6645.39,3239.26,448.56,298.61,3986.43,2658.96,0.4001,5,June,0.0675,0.4874,0.0449
ORD-00787,2025-02-02,2025,Q1,2,North America,Mexico,Electronics,Laptop Pro,SMB,8115.91,3915.13,681.06,552.3,5148.49,2967.42,0.3656,14,February,0.0839,0.4824,0.0681
ORD-00788,2025-05-09,2025,Q2,5,Europe,Germany,Accessories,Keyboard Pro,SMB,15085.8,8480.69,1140.34,710.58,10331.61,4754.19,0.3151,2,May,0.0756,0.5622,0.0471
ORD-00789,2025-11-04,2025,Q4,11,North America,Canada,Electronics,Monitor Ultra,Consumer,2309.98,1333.91,202.13,118.55,1654.59,655.39,0.2837,15,November,0.0875,0.5775,0.0513
ORD-00790,2025-12-22,2025,Q4,12,Europe,France,Electronics,Monitor Ultra,Enterprise,8768.4,4757.89,543.41,528.97,5830.27,2938.13,0.3351,9,December,0.062,0.5426,0.0603
ORD-00791,2025-01-27,2025,Q1,1,Asia,South Korea,Accessories,Wireless Mouse,Consumer,11403.47,5739.49,889.33,681.83,7310.65,4092.82,0.3589,1,January,0.078,0.5033,0.0598
ORD-00792,2025-08-21,2025,Q3,8,Asia,South Korea,Accessories,Wireless Mouse,SMB,11926.03,6530.43,724.85,662.09,7917.37,4008.66,0.3361,10,August,0.0608,0.5476,0.0555
ORD-00793,2025-04-09,2025,Q2,4,Europe,Germany,Electronics,Laptop Pro,Consumer,11946.54,5965.64,922.23,706.29,7594.16,4352.38,0.3643,5,April,0.0772,0.4994,0.0591
ORD-00794,2025-07-01,2025,Q3,7,Asia,South Korea,Accessories,Keyboard Pro,Enterprise,4493.26,2176.57,286.81,258.52,2721.9,1771.36,0.3942,9,July,0.0638,0.4844,0.0575
ORD-00795,2025-11-30,2025,Q4,11,Asia,Singapore,Furniture,Ergonomic Chair,SMB,5970.93,3070.79,424.32,240.29,3735.4,2235.53,0.3744,10,November,0.0711,0.5143,0.0402
ORD-00796,2025-12-03,2025,Q4,12,North America,USA,Electronics,Smartphone X,Consumer,12378.16,6634.02,762.97,622.8,8019.79,4358.37,0.3521,4,December,0.0616,0.5359,0.0503
ORD-00797,2025-11-24,2025,Q4,11,Europe,Germany,Software,Cloud Platform,Consumer,7398.01,4062.87,547.62,449.6,5060.09,2337.92,0.316,14,November,0.074,0.5492,0.0608
ORD-00798,2025-10-24,2025,Q4,10,North America,Canada,Software,CRM Enterprise,SMB,3423.67,1798.9,286.48,141.28,2226.66,1197.01,0.3496,4,October,0.0837,0.5254,0.0413
ORD-00799,2025-01-02,2025,Q1,1,North America,USA,Furniture,Storage Cabinet,Consumer,3590.51,1896.06,298.19,231.37,2425.62,1164.89,0.3244,13,January,0.083,0.5281,0.0644
ORD-00800,2025-07-12,2025,Q3,7,Europe,Spain,Furniture,Office Desk,SMB,772.12,398.25,91.72,34.18,524.15,247.97,0.3212,8,July,0.1188,0.5158,0.0443
ORD-00801,2025-04-10,2025,Q2,4,North America,Mexico,Software,Analytics Suite,Enterprise,6097.11,3099.83,405.87,291.81,3797.51,2299.6,0.3772,3,April,0.0666,0.5084,0.0479
ORD-00802,2025-06-23,2025,Q2,6,North America,USA,Furniture,Ergonomic Chair,Enterprise,5495.62,2781.77,346.42,356.9,3485.09,2010.53,0.3658,3,June,0.063,0.5062,0.0649
ORD-00803,2025-07-14,2025,Q3,7,North America,USA,Software,Cloud Platform,SMB,8537.94,4413.81,607.65,385.41,5406.87,3131.07,0.3667,9,July,0.0712,0.517,0.0451
ORD-00804,2025-11-16,2025,Q4,11,Asia,India,Electronics,Smartphone X,Enterprise,21646.84,10805.41,1544.41,1108.92,13458.74,8188.1,0.3783,10,November,0.0713,0.4992,0.0512
ORD-00805,2025-08-08,2025,Q3,8,North America,USA,Electronics,Smartphone X,Consumer,4765.65,2358.31,321.28,280.62,2960.21,1805.44,0.3788,5,August,0.0674,0.4949,0.0589
ORD-00806,2025-03-06,2025,Q1,3,North America,Mexico,Accessories,Keyboard Pro,Consumer,1680.41,885.69,134.27,70.49,1090.45,589.96,0.3511,9,March,0.0799,0.5271,0.0419
ORD-00807,2025-07-18,2025,Q3,7,North America,Mexico,Software,CRM Enterprise,Consumer,7231.88,3704.04,515.03,439.95,4659.02,2572.86,0.3558,12,July,0.0712,0.5122,0.0608
ORD-00808,2025-09-11,2025,Q3,9,Asia,Singapore,Accessories,Wireless Mouse,Enterprise,6629.64,3316.81,569.45,343.93,4230.19,2399.45,0.3619,5,September,0.0859,0.5003,0.0519
